title,price,rating,brand,ram_gb,storage_gb,storage_type,processor,processor_score,gpu,gpu_score,screen_size,product_url,image_url,availability,source,asin,source_url,scraped_at
"MSI Gaming 17.3"" Intel Core i7 7700HQ 2.8GHz 8GB 128GB SSD + 1TB HDD (Nvidia GeForce GTX 1050)",63499.1,,MSI,8,128,SSD,Intel Core i7 7700HQ 2.8GHz,7,Nvidia GeForce GTX 1050,4,17.3,,,,Kaggle,1032,https://www.kaggle.com/datasets/eslamelsolya/laptop-price-prediction,
"HP Notebook 14.0"" Intel Core i5 6200U 2.3GHz 8GB 256GB SSD (Intel HD Graphics 520)",63669.6,,HP,8,256,SSD,Intel Core i5 6200U 2.3GHz,5,Intel HD Graphics 520,2,14.0,,,,Kaggle,1033,https://www.kaggle.com/datasets/eslamelsolya/laptop-price-prediction,
"HP Notebook 15.6"" Intel Core i7 6500U 2.5GHz 8GB 256GB SSD (Intel HD Graphics 520)",65480.59,,HP,8,256,SSD,Intel Core i7 6500U 2.5GHz,7,Intel HD Graphics 520,2,15.6,,,,Kaggle,1034,https://www.kaggle.com/datasets/eslamelsolya/laptop-price-prediction,
"HP Ultrabook 12.5"" Intel Core i7 6500U 2.5GHz 8GB 256GB SSD (Intel HD Graphics 520)",71874.72,,HP,8,256,SSD,Intel Core i7 6500U 2.5GHz,7,Intel HD Graphics 520,2,12.5,,,,Kaggle,1035,https://www.kaggle.com/datasets/eslamelsolya/laptop-price-prediction,
"HP Notebook 15.6"" Intel Core i5 7200U 2.5GHz 4GB 500GB HDD (Intel HD Graphics 620)",39533.76,,HP,4,500,HDD,Intel Core i5 7200U 2.5GHz,5,Intel HD Graphics 620,2,15.6,,,,Kaggle,1036,https://www.kaggle.com/datasets/eslamelsolya/laptop-price-prediction,
"Toshiba Ultrabook 14.0"" Intel Core i7 6600U 2.6GHz 8GB 256GB SSD (Intel HD Graphics 520)",91908.0,,Toshiba,8,256,SSD,Intel Core i7 6600U 2.6GHz,7,Intel HD Graphics 520,2,14.0,,,,Kaggle,1037,https://www.kaggle.com/datasets/eslamelsolya/laptop-price-prediction,
"Dell Notebook 15.6"" Intel Core i5 6300U 2.4GHz 8GB 256GB SSD (Intel HD Graphics 520)",56633.98,,Dell,8,256,SSD,Intel Core i5 6300U 2.4GHz,5,Intel HD Graphics 520,2,15.6,,,,Kaggle,1038,https://www.kaggle.com/datasets/eslamelsolya/laptop-price-prediction,
"HP Notebook 14.0"" Intel Core i5 7200U 2.5GHz 8GB 256GB SSD (Intel HD Graphics 620)",53839.97,,HP,8,256,SSD,Intel Core i5 7200U 2.5GHz,5,Intel HD Graphics 620,2,14.0,,,,Kaggle,1039,https://www.kaggle.com/datasets/eslamelsolya/laptop-price-prediction,
"Lenovo 2 in 1 Convertible 15.6"" Intel Core i7 6500U 2.5GHz 4GB 256GB SSD (Intel HD Graphics 520)",45128.16,,Lenovo,4,256,SSD,Intel Core i7 6500U 2.5GHz,7,Intel HD Graphics 520,2,15.6,,,,Kaggle,1040,https://www.kaggle.com/datasets/eslamelsolya/laptop-price-prediction,
"Vero Notebook 14.0"" Intel Atom X5-Z8350 1.44GHz 2GB 32GB Flash Storage (Intel HD Graphics 400)",11231.42,,Vero,2,32,FLASH,Intel Atom X5-Z8350 1.44GHz,1,Intel HD Graphics 400,2,14.0,,,,Kaggle,1041,https://www.kaggle.com/datasets/eslamelsolya/laptop-price-prediction,
"Toshiba Notebook 15.6"" Intel Core i7 6500U 2.5GHz 16GB 256GB SSD (Nvidia GeForce 930M)",75924.0,,Toshiba,16,256,SSD,Intel Core i7 6500U 2.5GHz,7,Nvidia GeForce 930M,1,15.6,,,,Kaggle,1042,https://www.kaggle.com/datasets/eslamelsolya/laptop-price-prediction,
"Lenovo Notebook 15.6"" Intel Core i5 6200U 2.3GHz 8GB 256GB SSD (Intel HD Graphics 520)",55922.69,,Lenovo,8,256,SSD,Intel Core i5 6200U 2.3GHz,5,Intel HD Graphics 520,2,15.6,,,,Kaggle,1043,https://www.kaggle.com/datasets/eslamelsolya/laptop-price-prediction,
"HP Notebook 14.0"" Intel Core i5 6200U 2.3GHz 4GB 500GB HDD (Intel HD Graphics 520)",53280.0,,HP,4,500,HDD,Intel Core i5 6200U 2.3GHz,5,Intel HD Graphics 520,2,14.0,,,,Kaggle,1044,https://www.kaggle.com/datasets/eslamelsolya/laptop-price-prediction,
"HP Notebook 15.6"" Intel Core i5 6300U 2.4GHz 8GB 256GB SSD + 500GB HDD (Intel HD Graphics 520)",112065.96,,HP,8,256,SSD,Intel Core i5 6300U 2.4GHz,5,Intel HD Graphics 520,2,15.6,,,,Kaggle,1045,https://www.kaggle.com/datasets/eslamelsolya/laptop-price-prediction,
"HP Notebook 14.0"" Intel Core i5 6200U 2.3GHz 8GB 256GB SSD (Intel HD Graphics 520)",78268.32,,HP,8,256,SSD,Intel Core i5 6200U 2.3GHz,5,Intel HD Graphics 520,2,14.0,,,,Kaggle,1046,https://www.kaggle.com/datasets/eslamelsolya/laptop-price-prediction,
"MSI Gaming 17.3"" Intel Core i7 6820HK 2.7GHz 16GB 256GB SSD + 1TB HDD (Nvidia GeForce GTX 980M)",82351.7,,MSI,16,256,SSD,Intel Core i7 6820HK 2.7GHz,7,Nvidia GeForce GTX 980M,5,17.3,,,,Kaggle,1047,https://www.kaggle.com/datasets/eslamelsolya/laptop-price-prediction,
"Lenovo Gaming 17.3"" Intel Core i7 6700HQ 2.6GHz 16GB 128GB SSD + 1TB HDD (Nvidia GeForce GTX 980M)",122010.67,,Lenovo,16,128,SSD,Intel Core i7 6700HQ 2.6GHz,7,Nvidia GeForce GTX 980M,5,17.3,,,,Kaggle,1048,https://www.kaggle.com/datasets/eslamelsolya/laptop-price-prediction,
"Asus Netbook 11.6"" Intel Celeron Dual Core N3060 1.6GHz 4GB 16GB Flash Storage (Intel HD Graphics 400)",15339.31,,Asus,4,16,FLASH,Intel Celeron Dual Core N3060 1.6GHz,1,Intel HD Graphics 400,2,11.6,,,,Kaggle,1049,https://www.kaggle.com/datasets/eslamelsolya/laptop-price-prediction,
"Lenovo Notebook 14.0"" Intel Core i7 6600U 2.6GHz 16GB 256GB SSD (Intel HD Graphics 520)",139593.6,,Lenovo,16,256,SSD,Intel Core i7 6600U 2.6GHz,7,Intel HD Graphics 520,2,14.0,,,,Kaggle,1050,https://www.kaggle.com/datasets/eslamelsolya/laptop-price-prediction,
"HP Notebook 15.6"" Intel Core i7 7500U 2.7GHz 8GB 1TB HDD (Nvidia GeForce 940MX)",52161.12,,HP,8,1024,HDD,Intel Core i7 7500U 2.7GHz,7,Nvidia GeForce 940MX,1,15.6,,,,Kaggle,1051,https://www.kaggle.com/datasets/eslamelsolya/laptop-price-prediction,
"Dell 2 in 1 Convertible 15.6"" Intel Core i5 7200U 2.7GHz 8GB 256GB SSD (Intel HD Graphics 620)",58288.32,,Dell,8,256,SSD,Intel Core i5 7200U 2.7GHz,5,Intel HD Graphics 620,2,15.6,,,,Kaggle,1052,https://www.kaggle.com/datasets/eslamelsolya/laptop-price-prediction,
"HP Notebook 15.6"" Intel Core i5 7200U 2.5GHz 4GB 256GB SSD (Intel HD Graphics 620)",52161.12,,HP,4,256,SSD,Intel Core i5 7200U 2.5GHz,5,Intel HD Graphics 620,2,15.6,,,,Kaggle,1053,https://www.kaggle.com/datasets/eslamelsolya/laptop-price-prediction,
"Dell Ultrabook 13.3"" Intel Core i7 7500U 2.7GHz 16GB 1TB SSD (Intel HD Graphics 620)",120093.12,,Dell,16,1024,SSD,Intel Core i7 7500U 2.7GHz,7,Intel HD Graphics 620,2,13.3,,,,Kaggle,1054,https://www.kaggle.com/datasets/eslamelsolya/laptop-price-prediction,
"HP Notebook 15.6"" Intel Core i3 6100U 2.3GHz 4GB 500GB HDD (Intel HD Graphics 520)",37570.39,,HP,4,500,HDD,Intel Core i3 6100U 2.3GHz,3,Intel HD Graphics 520,2,15.6,,,,Kaggle,1055,https://www.kaggle.com/datasets/eslamelsolya/laptop-price-prediction,
"HP Notebook 15.6"" Intel Core i5 7200U 2.5GHz 4GB 500GB HDD (Intel HD Graphics 620)",26586.72,,HP,4,500,HDD,Intel Core i5 7200U 2.5GHz,5,Intel HD Graphics 620,2,15.6,,,,Kaggle,1056,https://www.kaggle.com/datasets/eslamelsolya/laptop-price-prediction,
"Acer Notebook 15.6"" AMD A8-Series 7410 2.2GHz 8GB 1TB HDD (AMD Radeon R5)",23922.72,,Acer,8,1024,HDD,AMD A8-Series 7410 2.2GHz,4,AMD Radeon R5,2,15.6,,,,Kaggle,1057,https://www.kaggle.com/datasets/eslamelsolya/laptop-price-prediction,
"Dell 2 in 1 Convertible 13.3"" Intel Core i7 7500U 2.7GHz 12GB 256GB SSD (Intel HD Graphics 620)",69210.72,,Dell,12,256,SSD,Intel Core i7 7500U 2.7GHz,7,Intel HD Graphics 620,2,13.3,,,,Kaggle,1058,https://www.kaggle.com/datasets/eslamelsolya/laptop-price-prediction,
"MSI Gaming 15.6"" Intel Core i7 6700HQ 2.6GHz 16GB 256GB SSD + 1TB HDD (Nvidia GeForce GTX 1060)",96916.32,,MSI,16,256,SSD,Intel Core i7 6700HQ 2.6GHz,7,Nvidia GeForce GTX 1060,1,15.6,,,,Kaggle,1059,https://www.kaggle.com/datasets/eslamelsolya/laptop-price-prediction,
"HP Notebook 15.6"" Intel Core i7 7500U 2.7GHz 8GB 256GB SSD (Intel HD Graphics 620)",57009.6,,HP,8,256,SSD,Intel Core i7 7500U 2.7GHz,7,Intel HD Graphics 620,2,15.6,,,,Kaggle,1060,https://www.kaggle.com/datasets/eslamelsolya/laptop-price-prediction,
"Asus Gaming 17.3"" Intel Core i7 6700HQ 2.6GHz 16GB 1TB HDD (Nvidia GeForce GTX 965M)",53173.44,,Asus,16,1024,HDD,Intel Core i7 6700HQ 2.6GHz,7,Nvidia GeForce GTX 965M,1,17.3,,,,Kaggle,1061,https://www.kaggle.com/datasets/eslamelsolya/laptop-price-prediction,
"Dell Notebook 15.6"" Intel Core i5 7200U 2.5GHz 4GB 1TB HDD (Intel HD Graphics)",29783.52,,Dell,4,1024,HDD,Intel Core i5 7200U 2.5GHz,5,Intel HD Graphics,2,15.6,,,,Kaggle,1062,https://www.kaggle.com/datasets/eslamelsolya/laptop-price-prediction,
"Dell Notebook 15.6"" Intel Core i7 7500U 2.7GHz 16GB 2TB HDD (AMD Radeon R7 M445)",52746.67,,Dell,16,2048,HDD,Intel Core i7 7500U 2.7GHz,7,AMD Radeon R7 M445,3,15.6,,,,Kaggle,1063,https://www.kaggle.com/datasets/eslamelsolya/laptop-price-prediction,
"MSI Gaming 15.6"" Intel Core i7 6700HQ 2.6GHz 16GB 256GB SSD + 1TB HDD (Nvidia GeForce GTX 1060)",102777.12,,MSI,16,256,SSD,Intel Core i7 6700HQ 2.6GHz,7,Nvidia GeForce GTX 1060,1,15.6,,,,Kaggle,1064,https://www.kaggle.com/datasets/eslamelsolya/laptop-price-prediction,
"Dell Ultrabook 13.3"" Intel Core i7 7500U 2.7GHz 8GB 256GB SSD (Intel HD Graphics 620)",77682.24,,Dell,8,256,SSD,Intel Core i7 7500U 2.7GHz,7,Intel HD Graphics 620,2,13.3,,,,Kaggle,1065,https://www.kaggle.com/datasets/eslamelsolya/laptop-price-prediction,
"Asus Gaming 17.3"" Intel Core i7 6820HK 2.7GHz 64GB 1TB SSD (Nvidia GeForce GTX 980)",211788.0,,Asus,64,1024,SSD,Intel Core i7 6820HK 2.7GHz,7,Nvidia GeForce GTX 980,5,17.3,,,,Kaggle,1066,https://www.kaggle.com/datasets/eslamelsolya/laptop-price-prediction,
"Dell 2 in 1 Convertible 13.3"" Intel Core i7 6500U 2.5GHz 8GB 256GB SSD (Intel HD Graphics 520)",42517.97,,Dell,8,256,SSD,Intel Core i7 6500U 2.5GHz,7,Intel HD Graphics 520,2,13.3,,,,Kaggle,1067,https://www.kaggle.com/datasets/eslamelsolya/laptop-price-prediction,
"Dell Gaming 15.6"" Intel Core i7 6700HQ 2.6GHz 16GB 256GB SSD + 1TB HDD (Nvidia GeForce GTX 970M)",70809.12,,Dell,16,256,SSD,Intel Core i7 6700HQ 2.6GHz,7,Nvidia GeForce GTX 970M,1,15.6,,,,Kaggle,1068,https://www.kaggle.com/datasets/eslamelsolya/laptop-price-prediction,
"Apple Ultrabook 12.0"" Intel Core M 1.1GHz 8GB 256GB Flash Storage (Intel HD Graphics 515)",69264.0,,Apple,8,256,FLASH,Intel Core M 1.1GHz,4,Intel HD Graphics 515,2,12.0,,,,Kaggle,1069,https://www.kaggle.com/datasets/eslamelsolya/laptop-price-prediction,
"Dell Notebook 15.6"" Intel Core i3 6100U 2.3GHz 4GB 500GB HDD (Intel HD Graphics 520)",25679.89,,Dell,4,500,HDD,Intel Core i3 6100U 2.3GHz,3,Intel HD Graphics 520,2,15.6,,,,Kaggle,1070,https://www.kaggle.com/datasets/eslamelsolya/laptop-price-prediction,
"HP Notebook 15.6"" Intel Core i5 6200U 2.3GHz 4GB 500GB HDD (Intel HD Graphics 520)",63882.72,,HP,4,500,HDD,Intel Core i5 6200U 2.3GHz,5,Intel HD Graphics 520,2,15.6,,,,Kaggle,1071,https://www.kaggle.com/datasets/eslamelsolya/laptop-price-prediction,
"HP Ultrabook 12.5"" Intel Core i5 6200U 2.3GHz 8GB 256GB SSD (Intel HD Graphics 520)",63882.72,,HP,8,256,SSD,Intel Core i5 6200U 2.3GHz,5,Intel HD Graphics 520,2,12.5,,,,Kaggle,1072,https://www.kaggle.com/datasets/eslamelsolya/laptop-price-prediction,
"HP Notebook 13.3"" Intel Core i7 7500U 2.7GHz 8GB 256GB SSD (Intel HD Graphics 620)",58075.2,,HP,8,256,SSD,Intel Core i7 7500U 2.7GHz,7,Intel HD Graphics 620,2,13.3,,,,Kaggle,1073,https://www.kaggle.com/datasets/eslamelsolya/laptop-price-prediction,
"Lenovo Ultrabook 12.5"" Intel Core i7 6500U 2.5GHz 8GB 256GB SSD (Intel HD Graphics 520)",91294.75,,Lenovo,8,256,SSD,Intel Core i7 6500U 2.5GHz,7,Intel HD Graphics 520,2,12.5,,,,Kaggle,1074,https://www.kaggle.com/datasets/eslamelsolya/laptop-price-prediction,
"Lenovo Notebook 17.3"" Intel Core i5 6200U 2.3GHz 8GB 1.0TB HDD (AMD Radeon R5 M330)",35111.52,,Lenovo,8,1024,HDD,Intel Core i5 6200U 2.3GHz,5,AMD Radeon R5 M330,2,17.3,,,,Kaggle,1075,https://www.kaggle.com/datasets/eslamelsolya/laptop-price-prediction,
"Lenovo Notebook 15.6"" Intel Core i5 6300HQ 2.3GHz 4GB 1TB HDD (Nvidia GeForce GTX 950M)",52054.56,,Lenovo,4,1024,HDD,Intel Core i5 6300HQ 2.3GHz,5,Nvidia GeForce GTX 950M,1,15.6,,,,Kaggle,1076,https://www.kaggle.com/datasets/eslamelsolya/laptop-price-prediction,
"MSI Gaming 17.3"" Intel Core i7 7700HQ 2.8GHz 16GB 256GB SSD + 1TB HDD (Nvidia GeForce GTX 1070)",133146.72,,MSI,16,256,SSD,Intel Core i7 7700HQ 2.8GHz,7,Nvidia GeForce GTX 1070,6,17.3,,,,Kaggle,1077,https://www.kaggle.com/datasets/eslamelsolya/laptop-price-prediction,
"Lenovo Notebook 15.6"" Intel Core i5 6200U 2.3GHz 4GB 500GB HDD (Intel HD Graphics 520)",28771.2,,Lenovo,4,500,HDD,Intel Core i5 6200U 2.3GHz,5,Intel HD Graphics 520,2,15.6,,,,Kaggle,1078,https://www.kaggle.com/datasets/eslamelsolya/laptop-price-prediction,
"HP Notebook 15.6"" Intel Core i5 6200U 2.3GHz 4GB 500GB HDD (Intel HD Graphics 520)",50083.2,,HP,4,500,HDD,Intel Core i5 6200U 2.3GHz,5,Intel HD Graphics 520,2,15.6,,,,Kaggle,1079,https://www.kaggle.com/datasets/eslamelsolya/laptop-price-prediction,
"Lenovo Ultrabook 12.5"" Intel Core M 6Y75 1.2GHz 8GB 512GB SSD (Intel HD Graphics 515)",74538.72,,Lenovo,8,512,SSD,Intel Core M 6Y75 1.2GHz,4,Intel HD Graphics 515,2,12.5,,,,Kaggle,1080,https://www.kaggle.com/datasets/eslamelsolya/laptop-price-prediction,
"Lenovo Gaming 17.3"" Intel Core i7 6820HK 2.7GHz 32GB 512GB SSD + 1.0TB Hybrid (Nvidia GeForce GTX 980M)",172627.2,,Lenovo,32,512,SSD,Intel Core i7 6820HK 2.7GHz,7,Nvidia GeForce GTX 980M,5,17.3,,,,Kaggle,1081,https://www.kaggle.com/datasets/eslamelsolya/laptop-price-prediction,
"Lenovo 2 in 1 Convertible 10.1"" Intel Atom x5-Z8550 1.44GHz 4GB 64GB Flash Storage (Intel HD Graphics 400)",34433.27,,Lenovo,4,64,FLASH,Intel Atom x5-Z8550 1.44GHz,1,Intel HD Graphics 400,2,10.1,,,,Kaggle,1082,https://www.kaggle.com/datasets/eslamelsolya/laptop-price-prediction,
"HP Ultrabook 13.3"" Intel Core i7 7500U 2.7GHz 16GB 512GB SSD (Intel HD Graphics 620)",109170.72,,HP,16,512,SSD,Intel Core i7 7500U 2.7GHz,7,Intel HD Graphics 620,2,13.3,,,,Kaggle,1083,https://www.kaggle.com/datasets/eslamelsolya/laptop-price-prediction,
"Dell Notebook 15.6"" Intel Core i5 7200U 2.5GHz 8GB 256GB SSD (Intel HD Graphics 620)",39960.0,,Dell,8,256,SSD,Intel Core i5 7200U 2.5GHz,5,Intel HD Graphics 620,2,15.6,,,,Kaggle,1084,https://www.kaggle.com/datasets/eslamelsolya/laptop-price-prediction,
"HP Notebook 14.0"" Intel Core i5 6200U 2.3GHz 4GB 500GB HDD (Intel HD Graphics 520)",54931.15,,HP,4,500,HDD,Intel Core i5 6200U 2.3GHz,5,Intel HD Graphics 520,2,14.0,,,,Kaggle,1085,https://www.kaggle.com/datasets/eslamelsolya/laptop-price-prediction,
"HP Workstation 15.6"" Intel Core i7 6500U 2.5GHz 8GB 256GB SSD (AMD FirePro W4190M)",79653.6,,HP,8,256,SSD,Intel Core i7 6500U 2.5GHz,7,AMD FirePro W4190M,2,15.6,,,,Kaggle,1086,https://www.kaggle.com/datasets/eslamelsolya/laptop-price-prediction,
"Lenovo Notebook 14.0"" Intel Core i5 6200U 2.3GHz 8GB 180GB SSD (Intel HD Graphics 520)",63882.72,,Lenovo,8,180,SSD,Intel Core i5 6200U 2.3GHz,5,Intel HD Graphics 520,2,14.0,,,,Kaggle,1087,https://www.kaggle.com/datasets/eslamelsolya/laptop-price-prediction,
"HP Notebook 13.3"" Intel Pentium Dual Core 4405Y 1.5GHz 4GB 32GB Flash Storage (Intel HD Graphics 515)",32767.2,,HP,4,32,FLASH,Intel Pentium Dual Core 4405Y 1.5GHz,2,Intel HD Graphics 515,2,13.3,,,,Kaggle,1088,https://www.kaggle.com/datasets/eslamelsolya/laptop-price-prediction,
"Acer Notebook 15.6"" AMD A8-Series 7410 2.2GHz 4GB 500GB HDD (AMD Radeon R5)",20619.36,,Acer,4,500,HDD,AMD A8-Series 7410 2.2GHz,4,AMD Radeon R5,2,15.6,,,,Kaggle,1089,https://www.kaggle.com/datasets/eslamelsolya/laptop-price-prediction,
"Dell Notebook 15.6"" Intel Pentium Quad Core N3700 1.6GHz 4GB 500GB HDD (Intel HD Graphics)",20965.15,,Dell,4,500,HDD,Intel Pentium Quad Core N3700 1.6GHz,2,Intel HD Graphics,2,15.6,,,,Kaggle,1090,https://www.kaggle.com/datasets/eslamelsolya/laptop-price-prediction,
"HP Notebook 15.6"" Intel Core i3 6006U 2GHz 4GB 1TB HDD (Intel HD Graphics 520)",18434.35,,HP,4,1024,HDD,Intel Core i3 6006U 2GHz,3,Intel HD Graphics 520,2,15.6,,,,Kaggle,1091,https://www.kaggle.com/datasets/eslamelsolya/laptop-price-prediction,
"Asus Gaming 17.3"" Intel Core i7 7700HQ 2.8GHz 8GB 256GB SSD + 1TB HDD (Nvidia GeForce GTX 1060)",85194.72,,Asus,8,256,SSD,Intel Core i7 7700HQ 2.8GHz,7,Nvidia GeForce GTX 1060,1,17.3,,,,Kaggle,1092,https://www.kaggle.com/datasets/eslamelsolya/laptop-price-prediction,
"Dell Ultrabook 13.3"" Intel Core i5 8250U 1.6GHz 4GB 256GB SSD (AMD Radeon 530)",43601.69,,Dell,4,256,SSD,Intel Core i5 8250U 1.6GHz,5,AMD Radeon 530,2,13.3,,,,Kaggle,1093,https://www.kaggle.com/datasets/eslamelsolya/laptop-price-prediction,
"HP Netbook 12.5"" Intel Core i5 6200U 2.3GHz 4GB 128GB SSD (Intel HD Graphics 520)",85194.72,,HP,4,128,SSD,Intel Core i5 6200U 2.3GHz,5,Intel HD Graphics 520,2,12.5,,,,Kaggle,1094,https://www.kaggle.com/datasets/eslamelsolya/laptop-price-prediction,
"Acer Notebook 15.6"" Intel Core i5 7200U 2.5GHz 8GB 256GB SSD + 1TB HDD (Nvidia GeForce GTX 950M)",42570.72,,Acer,8,256,SSD,Intel Core i5 7200U 2.5GHz,5,Nvidia GeForce GTX 950M,1,15.6,,,,Kaggle,1095,https://www.kaggle.com/datasets/eslamelsolya/laptop-price-prediction,
"Dell Notebook 15.6"" Intel Core i5 7200U 2.5GHz 8GB 1TB HDD (AMD Radeon R7 M445)",34035.26,,Dell,8,1024,HDD,Intel Core i5 7200U 2.5GHz,5,AMD Radeon R7 M445,3,15.6,,,,Kaggle,1096,https://www.kaggle.com/datasets/eslamelsolya/laptop-price-prediction,
"MSI Gaming 17.3"" Intel Core i7 6700HQ 2.6GHz 8GB 256GB SSD (Nvidia GeForce GTX 965M)",85194.72,,MSI,8,256,SSD,Intel Core i7 6700HQ 2.6GHz,7,Nvidia GeForce GTX 965M,1,17.3,,,,Kaggle,1097,https://www.kaggle.com/datasets/eslamelsolya/laptop-price-prediction,
"HP Notebook 15.6"" Intel Pentium Quad Core N3710 1.6GHz 4GB 1TB HDD (Intel HD Graphics 405)",26640.0,,HP,4,1024,HDD,Intel Pentium Quad Core N3710 1.6GHz,2,Intel HD Graphics 405,2,15.6,,,,Kaggle,1098,https://www.kaggle.com/datasets/eslamelsolya/laptop-price-prediction,
"Asus Gaming 17.3"" Intel Core i7 6700HQ 2.6GHz 16GB 128GB SSD + 1TB HDD (Nvidia GeForce GTX 980M)",122490.72,,Asus,16,128,SSD,Intel Core i7 6700HQ 2.6GHz,7,Nvidia GeForce GTX 980M,5,17.3,,,,Kaggle,1099,https://www.kaggle.com/datasets/eslamelsolya/laptop-price-prediction,
"Dell Ultrabook 12.5"" Intel Core i3 6100U 2.3GHz 4GB 500GB HDD (Intel HD Graphics 520)",60480.79,,Dell,4,500,HDD,Intel Core i3 6100U 2.3GHz,3,Intel HD Graphics 520,2,12.5,,,,Kaggle,1100,https://www.kaggle.com/datasets/eslamelsolya/laptop-price-prediction,
"Dell Ultrabook 12.5"" Intel Core i3 6100U 2.3GHz 4GB 128GB SSD (Intel HD Graphics 520)",62176.16,,Dell,4,128,SSD,Intel Core i3 6100U 2.3GHz,3,Intel HD Graphics 520,2,12.5,,,,Kaggle,1101,https://www.kaggle.com/datasets/eslamelsolya/laptop-price-prediction,
"Acer Notebook 15.6"" Intel Celeron Dual Core 3205U 1.5GHz 4GB 16GB SSD (Intel HD Graphics)",11135.52,,Acer,4,16,SSD,Intel Celeron Dual Core 3205U 1.5GHz,1,Intel HD Graphics,2,15.6,,,,Kaggle,1102,https://www.kaggle.com/datasets/eslamelsolya/laptop-price-prediction,
"HP Workstation 17.3"" Intel Core i7 6700HQ 2.6GHz 8GB 1TB HDD (AMD FirePro W6150M)",154458.72,,HP,8,1024,HDD,Intel Core i7 6700HQ 2.6GHz,7,AMD FirePro W6150M,2,17.3,,,,Kaggle,1103,https://www.kaggle.com/datasets/eslamelsolya/laptop-price-prediction,
"Lenovo Gaming 15.6"" Intel Core i7 7700HQ 2.8GHz 16GB 512GB SSD (Nvidia GeForce GTX 1050 Ti)",63882.72,,Lenovo,16,512,SSD,Intel Core i7 7700HQ 2.8GHz,7,Nvidia GeForce GTX 1050 Ti,4,15.6,,,,Kaggle,1104,https://www.kaggle.com/datasets/eslamelsolya/laptop-price-prediction,
"Dell Ultrabook 12.5"" Intel Core i5 6200U 2.3GHz 8GB 256GB SSD (Intel HD Graphics 520)",75289.97,,Dell,8,256,SSD,Intel Core i5 6200U 2.3GHz,5,Intel HD Graphics 520,2,12.5,,,,Kaggle,1105,https://www.kaggle.com/datasets/eslamelsolya/laptop-price-prediction,
"MSI Gaming 17.3"" Intel Core i7 6700HQ 2.6GHz 8GB 128GB SSD + 1TB HDD (Nvidia GeForce GTX 960M)",80516.2,,MSI,8,128,SSD,Intel Core i7 6700HQ 2.6GHz,7,Nvidia GeForce GTX 960M,1,17.3,,,,Kaggle,1106,https://www.kaggle.com/datasets/eslamelsolya/laptop-price-prediction,
"Lenovo 2 in 1 Convertible 15.6"" Intel Core i5 6200U 2.3GHz 4GB 256GB SSD (Intel HD Graphics 520)",46193.76,,Lenovo,4,256,SSD,Intel Core i5 6200U 2.3GHz,5,Intel HD Graphics 520,2,15.6,,,,Kaggle,1107,https://www.kaggle.com/datasets/eslamelsolya/laptop-price-prediction,
"HP Notebook 15.6"" AMD A6-Series 9220 2.5GHz 4GB 1TB HDD (AMD Radeon R4)",21205.44,,HP,4,1024,HDD,AMD A6-Series 9220 2.5GHz,4,AMD Radeon R4,2,15.6,,,,Kaggle,1108,https://www.kaggle.com/datasets/eslamelsolya/laptop-price-prediction,
"Asus Gaming 15.6"" Intel Core i7 6700HQ 2.6GHz 16GB 128GB SSD + 1TB HDD (Nvidia GeForce GTX 960M)",71341.92,,Asus,16,128,SSD,Intel Core i7 6700HQ 2.6GHz,7,Nvidia GeForce GTX 960M,1,15.6,,,,Kaggle,1109,https://www.kaggle.com/datasets/eslamelsolya/laptop-price-prediction,
"HP Notebook 13.3"" Intel Core M 6Y54 1.1GHz 8GB 256GB SSD (Intel HD Graphics 515)",90522.72,,HP,8,256,SSD,Intel Core M 6Y54 1.1GHz,4,Intel HD Graphics 515,2,13.3,,,,Kaggle,1110,https://www.kaggle.com/datasets/eslamelsolya/laptop-price-prediction,
"Dell Notebook 15.6"" Intel Core i5 6200U 2.3GHz 4GB 500GB HDD (AMD Radeon R5 M315)",40980.31,,Dell,4,500,HDD,Intel Core i5 6200U 2.3GHz,5,AMD Radeon R5 M315,2,15.6,,,,Kaggle,1111,https://www.kaggle.com/datasets/eslamelsolya/laptop-price-prediction,
"Lenovo Notebook 15.6"" Intel Core i3 6006U 2.0GHz 4GB 128GB SSD (Intel HD Graphics 520)",22857.12,,Lenovo,4,128,SSD,Intel Core i3 6006U 2.0GHz,3,Intel HD Graphics 520,2,15.6,,,,Kaggle,1112,https://www.kaggle.com/datasets/eslamelsolya/laptop-price-prediction,
"HP Ultrabook 13.3"" Intel Core i7 6500U 2.5GHz 8GB 512GB SSD (Intel HD Graphics 520)",104908.32,,HP,8,512,SSD,Intel Core i7 6500U 2.5GHz,7,Intel HD Graphics 520,2,13.3,,,,Kaggle,1113,https://www.kaggle.com/datasets/eslamelsolya/laptop-price-prediction,
"Lenovo 2 in 1 Convertible 10.1"" Intel Atom x5-Z8550 1.44GHz 4GB 64GB Flash Storage (Intel HD Graphics 400)",29250.72,,Lenovo,4,64,FLASH,Intel Atom x5-Z8550 1.44GHz,1,Intel HD Graphics 400,2,10.1,,,,Kaggle,1114,https://www.kaggle.com/datasets/eslamelsolya/laptop-price-prediction,
